ID_Uzorka;GPS_LAT;GPS_LONG
1150;18,487313;77,384253
1151;18,480853;77,380729
1152;18,481312;77,388719
1153;18,464454;77,395089
1154;18,4776;77,383666
1155;18,487535;77,389107
1156;18,489459;77,388725
1157;18,496029;77,36698
1158;18,496817;77,384309
1159;18,472222;77,396975
1160;18,465057;77,385601
1161;18,468846;77,374768
1162;18,486914;77,413227
1163;18,504194;77,395146
1164;18,466863;77,400779
1165;18,478672;77,402726
1166;18,476398;77,398015
1167;18,477258;77,385051
1168;18,456305;77,38383
1169;18,48612;77,397835
1170;18,473758;77,381844
1171;18,47916;77,392354
1172;18,481424;77,389455
1173;18,476965;77,388174
1174;18,469969;77,379885
1175;18,471049;77,402063
1176;18,474434;77,394429
1177;18,478699;77,398742
1178;18,46842;77,387295
1179;18,482872;77,376674
1180;18,45412;77,380146
1181;18,479945;77,397181
1182;18,471827;77,390282
1183;18,487238;77,38478
1184;18,48131;77,375048
1185;18,471325;77,383318
1186;18,479566;77,40394
1187;18,464916;77,383619
1188;18,469393;77,388465
1189;18,466244;77,392406
1190;18,49117;77,392125
1191;18,468643;77,403974
1192;18,491891;77,38446
1193;18,485666;77,3942
1194;18,469174;77,395468
1195;18,473337;77,390792
1196;18,476656;77,389668
1197;18,483111;77,390933
1198;18,471424;77,405597
1199;18,49971;77,385894
1200;18,478368;77,392261
1201;18,474622;77,376364
1202;18,469256;77,395654
1203;18,459855;77,391879
1204;18,470478;77,394395
1205;18,467571;77,381191
1206;18,470071;77,385866
1207;18,479532;77,398928
1208;18,47677;77,38804
1209;18,472209;77,400039
1210;18,467349;77,401205
1211;18,472818;77,388168
1212;18,483311;77,387278
1213;18,485738;77,402557
1214;18,479645;77,375857
1215;18,469868;77,381562
1216;18,486176;77,392404
1217;18,490762;77,391013
1218;18,488453;77,391274
1219;18,490456;77,402091
1220;18,477456;77,388349
1221;18,475052;77,399938
1222;18,474362;77,378237
1223;18,489441;77,38844
1224;18,474291;77,385025
1225;18,48298;77,394076
1226;18,484184;77,367285
1227;18,505861;77,37408
1228;18,479322;77,397917
1229;18,481541;77,393903
1230;18,492398;77,39296
1231;18,469851;77,381188
1232;18,48246;77,39622
1233;18,480358;77,395193
1234;18,473908;77,384787
1235;18,478498;77,392796
1236;18,45743;77,393189
1237;18,488222;77,378367
1238;18,471908;77,378321
1239;18,484518;77,377165
1240;18,471668;77,392516
1241;18,473906;77,382232
1242;18,488388;77,3921
1243;18,489583;77,391325
1244;18,475261;77,40098
1245;18,488834;77,382095
1246;18,465975;77,386498
1247;18,4881;77,374487
1248;18,492723;77,407718
1249;18,455222;77,392074
1250;18,482331;77,392644
1251;18,484842;77,387762
1252;18,488446;77,390883
1253;18,474828;77,385985
1254;18,491408;77,394152
1255;18,454931;77,395214
1256;18,496575;77,389693
1257;18,488392;77,369956
1258;18,480002;77,373681
1259;18,482968;77,405383
1260;18,494888;77,390545
1261;18,482983;77,404552
1262;18,492538;77,379079
1263;18,47937;77,368016
1264;18,477556;77,403466
1265;18,480558;77,390325
1266;18,473794;77,403265
1267;18,468123;77,395765
1268;18,485198;77,361818
1269;18,487455;77,384513
1270;18,471882;77,37235
1271;18,488542;77,374356
1272;18,496934;77,392735
1273;18,486592;77,393509
1274;18,476765;77,364045
1275;18,469315;77,370882
1276;18,489418;77,389109
1277;18,483114;77,398328
1278;18,487791;77,390717
1279;18,448968;77,389336
1280;18,473942;77,386174
1281;18,489104;77,39418
1282;18,471045;77,37681
1283;18,487362;77,387742
1284;18,507123;77,397583
1285;18,462324;77,390262
1286;18,485405;77,381171
1287;18,483917;77,371728
1288;18,46216;77,40644
1289;18,479104;77,393709
1290;18,489084;77,387036
1291;18,49915;77,400119
1292;18,467197;77,395781
1293;18,479455;77,386419
1294;18,486647;77,39188
1295;18,473625;77,377636
1296;18,463916;77,390323
1297;18,484731;77,387503
1298;18,467165;77,383848
1299;18,475239;77,388635
1300;18,473847;77,394067
1301;18,471024;77,380895
1302;18,478751;77,390551
1303;18,485849;77,390256
1304;18,487113;77,393692
1305;18,470514;77,390356
1306;18,475405;77,393709
1307;18,49752;77,380211
1308;18,480552;77,404633
1309;18,472675;77,391477
1310;18,478869;77,404789
1311;18,492379;77,412803
1312;18,464927;77,39936
1313;18,478261;77,37335
1314;18,461767;77,387701
1315;18,470805;77,382552
1316;18,476211;77,388797
1317;18,481108;77,384486
1318;18,489964;77,398296
1319;18,478897;77,38814
1320;18,486017;77,397175
1321;18,484247;77,375295
1322;18,481674;77,370631
1323;18,475448;77,372742
1324;18,486233;77,391984
1325;18,472451;77,400496
1326;18,492955;77,392495
1327;18,477613;77,378975
1328;18,478418;77,395831
1329;18,488123;77,386906
1330;18,479546;77,40826
1331;18,47731;77,396255
1332;18,473853;77,384924
1333;18,477774;77,389113
1334;18,466929;77,377328
1335;18,476328;77,401034
1336;18,48292;77,401498
1337;18,464405;77,386101
1338;18,481053;77,391033
1339;18,470347;77,40388
1340;18,470332;77,391367
1341;18,461949;77,38984
1342;18,481357;77,402959
1343;18,463011;77,371719
1344;18,472989;77,398505
1345;18,491771;77,372842
1346;18,481064;77,402696
1347;18,500488;77,383123
1348;18,474215;77,393709
1349;18,486432;77,384581
1350;18,481836;77,38356
1351;18,480743;77,401727
1352;18,482469;77,388899
1353;18,478952;77,399265
1354;18,485157;77,382967
1355;18,480703;77,390868
1356;18,499831;77,391341
1357;18,494966;77,377923
1358;18,490982;77,390093
1359;18,468047;77,396823
1360;18,476924;77,405174
1361;18,471283;77,379048
1362;18,48112;77,378355
1363;18,49377;77,401088
1364;18,495332;77,384125
1365;18,477063;77,384125
1366;18,472624;77,407517
1367;18,468321;77,391023
1368;18,472707;77,395127
1369;18,468202;77,371576
1370;18,469045;77,395261
1371;18,49269;77,40264
1372;18,487739;77,403952
1373;18,479419;77,393504
1374;18,474002;77,399085
1375;18,480796;77,383592
1376;18,467071;77,401802
1377;18,483083;77,395304
1378;18,482219;77,38334
1379;18,478108;77,378068
1380;18,465649;77,376943
1381;18,471894;77,392486
1382;18,478785;77,367944
1383;18,476328;77,396883
1384;18,474974;77,371295
1385;18,494353;77,371439
1386;18,468715;77,392288
1387;18,478367;77,384288
1388;18,481865;77,387861
1389;18,487207;77,395859
1390;18,486079;77,391315
1391;18,48612;77,381457
1392;18,480975;77,381299
1393;18,485269;77,373186
1394;18,47998;77,393838
1395;18,463562;77,414126
1396;18,466;77,389769
1397;18,477205;77,376291
1398;18,492622;77,393536
1399;18,482756;77,393376
1400;18,479915;77,407277
1401;18,471201;77,395063
1402;18,481949;77,382097
1403;18,468357;77,400816
1404;18,501593;77,39271
1405;18,473284;77,395265
1406;18,48292;77,409366
1407;18,490575;77,385059
1408;18,491494;77,382042
1409;18,449476;77,388024
1410;18,486909;77,378682
1411;18,470629;77,386124
1412;18,487759;77,398982
1413;18,471191;77,39497
1414;18,474134;77,371255
1415;18,483083;77,372701
1416;18,478011;77,382523
1417;18,474088;77,381559
1418;18,475409;77,403411
1419;18,484294;77,401524
1420;18,477555;77,378926
1421;18,493217;77,38142
1422;18,495102;77,382469
1423;18,468686;77,397732
1424;18,46026;77,374049
1425;18,474465;77,398544
1426;18,468913;77,371359
1427;18,488522;77,385672
1428;18,477335;77,396295
1429;18,495737;77,386588
1430;18,482741;77,383386
1431;18,482405;77,383264
1432;18,474701;77,385626
1433;18,489916;77,376011
1434;18,500167;77,3768
1435;18,477177;77,381451
1436;18,462655;77,386286
1437;18,480752;77,37738
1438;18,483615;77,378991
1439;18,491841;77,378535
1440;18,463623;77,387235
1441;18,47988;77,397236
1442;18,487571;77,372046
1443;18,484801;77,388767
1444;18,460955;77,38587
1445;18,475039;77,375614
1446;18,486634;77,386621
1447;18,475893;77,403211
1448;18,480194;77,388181
1449;18,490628;77,397852
1450;18,492097;77,378585
1451;18,479873;77,393069
1452;18,474365;77,38029
1453;18,496457;77,409263
1454;18,492092;77,383352
1455;18,492211;77,375906
1456;18,478969;77,38672
1457;18,467821;77,392951
1458;18,475121;77,390163
1459;18,492353;77,386251
1460;18,466478;77,387899
1461;18,488264;77,386679
1462;18,484585;77,406981
1463;18,483335;77,389327
1464;18,454507;77,391141
1465;18,471919;77,390916
1466;18,469371;77,387355
1467;18,466888;77,383547
1468;18,491857;77,388438
1469;18,480254;77,395886
1470;18,466737;77,401724
1471;18,480423;77,387055
1472;18,484219;77,390289
1473;18,4838;77,388639
1474;18,471919;77,391212
1475;18,470232;77,396663
1476;18,481131;77,395554
1477;18,476799;77,384541
1478;18,472884;77,389394
1479;18,472202;77,387526
1480;18,483864;77,391888
1481;18,491322;77,380984
1482;18,491602;77,393478
1483;18,483241;77,392627
1484;18,472044;77,392208
1485;18,490145;77,381589
1486;18,48373;77,39613
1487;18,474296;77,385737
1488;18,468457;77,397879
1489;18,479733;77,404862
1490;18,47594;77,407891
1491;18,486125;77,377623
1492;18,486787;77,382661
1493;18,478374;77,387559
1494;18,488208;77,393385
1495;18,489176;77,387723
1496;18,472588;77,37074
1497;18,483576;77,380161
1498;18,490789;77,39951
1499;18,472885;77,383382
1500;18,483853;77,392613
1501;18,474636;77,387822
1502;18,484864;77,383518
1503;18,484998;77,396583
1504;18,496014;77,362146
1505;18,474929;77,399752
1506;18,487886;77,397114
1507;18,489685;77,390151
1508;18,488329;77,394099
1509;18,486515;77,396068
1510;18,471458;77,383571
1511;18,476453;77,391623
1512;18,478704;77,402851
1513;18,473926;77,385863
1514;18,489287;77,377268
1515;18,471695;77,371178
1516;18,485669;77,398846
1517;18,480152;77,385575
1518;18,484956;77,370743
1519;18,466247;77,396975
1520;18,448996;77,391495
1521;18,45861;77,381821
1522;18,489042;77,386161
1523;18,486146;77,399653
1524;18,483874;77,373199
1525;18,476024;77,39602
1526;18,471037;77,393045
1527;18,478171;77,396424
1528;18,489181;77,403458
1529;18,502327;77,40081
1530;18,479844;77,387694
1531;18,482532;77,40147
1532;18,477985;77,375908
1533;18,486502;77,402231
1534;18,493829;77,403814
1535;18,474791;77,38412
1536;18,472907;77,393101
1537;18,458951;77,388877
1538;18,468606;77,377472
1539;18,478538;77,383067
1540;18,449218;77,413115
1541;18,49404;77,392273
1542;18,467072;77,38734
1543;18,468061;77,387625
1544;18,490307;77,395264
1545;18,480388;77,38819
1546;18,482284;77,39845
1547;18,486471;77,376904
1548;18,482486;77,389332
1549;18,482678;77,387876
1550;18,481984;77,390741
1551;18,48917;77,381199
1552;18,482544;77,382592
1553;18,488034;77,395961
1554;18,494419;77,380864
1555;18,494738;77,416637
1556;18,469623;77,384995
1557;18,476807;77,376373
1558;18,4762;77,396902
1559;18,467553;77,395219
1560;18,478977;77,394807
1561;18,48235;77,397088
1562;18,470245;77,393119
1563;18,482925;77,387528
1564;18,492036;77,377356
1565;18,47285;77,383199
1566;18,492132;77,394875
1567;18,487063;77,38951
1568;18,493089;77,383165
1569;18,48488;77,390422
1570;18,475365;77,411053
1571;18,482528;77,389826
1572;18,492622;77,363799
1573;18,482325;77,400678
1574;18,490858;77,387868
1575;18,479565;77,387783
1576;18,483963;77,390394
1577;18,487106;77,365313
1578;18,487238;77,401973
1579;18,486316;77,388628
1580;18,481305;77,379686
1581;18,479032;77,390439
1582;18,484305;77,398666
1583;18,478085;77,38317
1584;18,474616;77,381945
1585;18,486036;77,378089
1586;18,467057;77,408275
1587;18,47189;77,38734
1588;18,492606;77,404583
1589;18,470829;77,395314
1590;18,478248;77,404344
1591;18,488436;77,401097
1592;18,486848;77,391745
1593;18,469563;77,404328
1594;18,48174;77,389586
1595;18,484643;77,406086
1596;18,481205;77,400247
1597;18,476224;77,391358
1598;18,500853;77,398118
1599;18,476697;77,399994
1600;18,47316;77,388692
1601;18,48164;77,407015
1602;18,473972;77,385187
1603;18,478477;77,3827
1604;18,49244;77,394228
1605;18,479874;77,390403
1606;18,486387;77,393062
1607;18,481057;77,400599
1608;18,469795;77,396752
1609;18,481031;77,394802
1610;18,485835;77,386979
1611;18,48434;77,375471
1612;18,489754;77,386267
1613;18,489291;77,391349
1614;18,474839;77,384681
1615;18,470525;77,398693
1616;18,469549;77,389107
1617;18,482179;77,378535
1618;18,485691;77,387224
1619;18,483774;77,386555
1620;18,474678;77,395896
1621;18,475018;77,395424
1622;18,472354;77,384838
1623;18,493088;77,390598
1624;18,484795;77,386205
1625;18,478523;77,388198
1626;18,470684;77,384538
1627;18,480676;77,400357
1628;18,460663;77,387963
1629;18,473727;77,378836
1630;18,493101;77,400502
1631;18,487794;77,384366
1632;18,476941;77,384219
1633;18,488904;77,393121
1634;18,475327;77,379341
1635;18,47643;77,382242
1636;18,475411;77,396823
1637;18,485284;77,37906
1638;18,477663;77,401185
1639;18,481724;77,390386
1640;18,483574;77,391962
1641;18,47965;77,402593
1642;18,480082;77,394343
1643;18,476152;77,384428
1644;18,481309;77,410383
1645;18,475657;77,387258
1646;18,472949;77,38254
1647;18,475395;77,397899
1648;18,480939;77,400847
1649;18,487515;77,397944
1650;18,470975;77,374888
1651;18,490189;77,386878
1652;18,479417;77,384476
1653;18,482151;77,371148
1654;18,496517;77,405582
1655;18,499579;77,391081
1656;18,491855;77,38011
1657;18,475909;77,397353
1658;18,479634;77,383719
1659;18,491173;77,405497
1660;18,474549;77,397006
1661;18,486371;77,418953
1662;18,479989;77,388133
1663;18,486501;77,39115
1664;18,485192;77,406494
1665;18,503844;77,390981
1666;18,470392;77,389372
1667;18,482562;77,402694
1668;18,501328;77,397105
1669;18,484848;77,393656
1670;18,477006;77,37815
1671;18,50089;77,376868
1672;18,478606;77,378391
1673;18,478229;77,386982
1674;18,482569;77,381949
1675;18,469851;77,383986
1676;18,492686;77,399709
1677;18,465292;77,370681
1678;18,484646;77,410667
1679;18,473629;77,394473
1680;18,47442;77,390508
1681;18,474594;77,385999
1682;18,485391;77,39168
1683;18,476471;77,380708
1684;18,481519;77,400276
1685;18,47264;77,391863
1686;18,484939;77,389128
1687;18,468314;77,389147
1688;18,483492;77,388716
1689;18,485667;77,391325
1690;18,479458;77,379919
1691;18,483632;77,394189
1692;18,468133;77,37837
1693;18,477731;77,38662
1694;18,483964;77,385406
1695;18,492773;77,397349
1696;18,49554;77,393461
1697;18,480745;77,381982
1698;18,480594;77,381054
1699;18,486219;77,383041
1700;18,463597;77,380361
1701;18,491417;77,377796
1702;18,478663;77,39341
1703;18,478024;77,377424
1704;18,474023;77,37713
1705;18,478948;77,380135
1706;18,487203;77,396217
1707;18,487889;77,378718
1708;18,491824;77,385911
1709;18,475033;77,393874
1710;18,475505;77,379731
1711;18,481203;77,388444
1712;18,498702;77,408638
1713;18,49555;77,378646
1714;18,484667;77,396498
1715;18,498335;77,382943
1716;18,490846;77,384632
1717;18,487549;77,406558
1718;18,477066;77,40357
1719;18,470428;77,400893
1720;18,476686;77,374271
1721;18,488688;77,388136
1722;18,4977;77,40002
1723;18,485468;77,379656
1724;18,479461;77,392954
1725;18,478876;77,394063
1726;18,489939;77,388404
1727;18,475608;77,392271
1728;18,485421;77,382563
1729;18,469091;77,386959
1730;18,46808;77,388784
1731;18,485512;77,390833
1732;18,483611;77,388302
1733;18,480859;77,364711
1734;18,495951;77,383641
1735;18,482438;77,388195
1736;18,484761;77,386211
1737;18,481377;77,375043
1738;18,484503;77,39852
1739;18,504506;77,396776
1740;18,474072;77,371497
1741;18,482719;77,380823
1742;18,481998;77,395325
1743;18,474597;77,37674
1744;18,471955;77,373489
1745;18,490449;77,397332
1746;18,489887;77,391516
1747;18,477725;77,383945
1748;18,476534;77,381981
1749;18,49649;77,379009
1750;18,472541;77,374728
1751;18,475622;77,392983
1752;18,48692;77,401706
1753;18,465798;77,38863
1754;18,49789;77,385948
1755;18,484264;77,391007
1756;18,47671;77,385074
1757;18,484628;77,379768
1758;18,48227;77,390427
1759;18,480099;77,384093
1760;18,479979;77,391128
1761;18,494064;77,406278
1762;18,474932;77,377318
1763;18,489684;77,387291
1764;18,47678;77,386821
1765;18,47365;77,393431
1766;18,480093;77,387189
1767;18,476527;77,379138
1768;18,498473;77,406059
1769;18,477783;77,416002
1770;18,488617;77,379431
1771;18,495752;77,400222
1772;18,501346;77,395445
1773;18,490361;77,387593
1774;18,472043;77,392104
1775;18,48441;77,378618
1776;18,488898;77,379336
1777;18,49572;77,385544
1778;18,472459;77,387168
1779;18,474062;77,393826
1780;18,481449;77,383084
1781;18,496642;77,379198
1782;18,48934;77,395615
1783;18,482876;77,398616
1784;18,458462;77,39933
1785;18,48694;77,387629
1786;18,4867;77,406715
1787;18,48845;77,386865
1788;18,490835;77,406477
1789;18,4834;77,401095
1790;18,477763;77,384263
1791;18,478571;77,366966
1792;18,478183;77,39799
1793;18,469457;77,389436
1794;18,460695;77,402073
1795;18,48581;77,380565
1796;18,509649;77,395381
1797;18,477587;77,404258
1798;18,473876;77,394647
1799;18,475733;77,386196
1800;18,484131;77,386091
1801;18,46999;77,401287
1802;18,467726;77,387151
1803;18,49244;77,39224
1804;18,483778;77,384872
1805;18,464864;77,388295
1806;18,486009;77,394003
1807;18,487256;77,386303
1808;18,482954;77,37523
1809;18,464248;77,39329
1810;18,481083;77,378838
1811;18,461783;77,395595
1812;18,487522;77,401556
1813;18,46566;77,383892
1814;18,496012;77,382303
1815;18,464611;77,393188
1816;18,47316;77,405035
1817;18,501035;77,391658
1818;18,459156;77,405993
1819;18,480146;77,392062
1820;18,48139;77,407369
1821;18,488233;77,400279
1822;18,476697;77,391216
1823;18,466922;77,386852
1824;18,451026;77,383759
1825;18,471188;77,383907
1826;18,494571;77,380417
1827;18,465654;77,403015
1828;18,487113;77,412649
1829;18,478774;77,384262
1830;18,498603;77,373789
1831;18,483186;77,38245
1832;18,462721;77,380958
1833;18,48141;77,385214
1834;18,483574;77,398445
1835;18,484045;77,394878
1836;18,481148;77,390147
1837;18,487794;77,38507
1838;18,482414;77,394514
1839;18,493966;77,386491
1840;18,466447;77,392674
1841;18,471336;77,395761
1842;18,468623;77,390891
1843;18,471187;77,3919
1844;18,455884;77,387969
1845;18,498528;77,39154
1846;18,49682;77,363335
1847;18,481602;77,390437
1848;18,490813;77,402719
1849;18,462275;77,381593
1850;18,492862;77,370652
1851;18,499165;77,377174
1852;18,47827;77,383439
1853;18,498477;77,37717
1854;18,490678;77,387496
1855;18,490756;77,386137
1856;18,464536;77,37953
1857;18,492917;77,376947
1858;18,467896;77,387291
1859;18,481555;77,391922
1860;18,467015;77,380809
1861;18,478927;77,398874
1862;18,475308;77,369796
1863;18,483104;77,40289
1864;18,468525;77,395342
1865;18,489567;77,394706
1866;18,481237;77,374468
1867;18,477321;77,395434
1868;18,482049;77,38407
1869;18,482656;77,376389
1870;18,476046;77,373301
1871;18,499644;77,390614
1872;18,468728;77,397093
1873;18,472745;77,407251
1874;18,482;77,386634
1875;18,479298;77,40144
1876;18,484039;77,389541
1877;18,479079;77,39128
1878;18,487565;77,386139
1879;18,479773;77,372614
1880;18,496723;77,401753
1881;18,493992;77,388532
1882;18,477344;77,377064
1883;18,472095;77,381112
1884;18,504273;77,399913
1885;18,509929;77,388442
1886;18,484039;77,385828
1887;18,456331;77,387425
1888;18,4786;77,387444
1889;18,470991;77,401891
1890;18,474353;77,383107
1891;18,480392;77,400035
1892;18,494938;77,399127
1893;18,482997;77,393337
1894;18,483929;77,369452
1895;18,473564;77,391159
1896;18,474935;77,388681
1897;18,497603;77,392055
1898;18,483911;77,38402
1899;18,486865;77,399369
1900;18,481494;77,374972
1901;18,467719;77,397369
1902;18,490659;77,413981
1903;18,480238;77,393673
1904;18,481869;77,399854
1905;18,491672;77,405462
1906;18,483019;77,40022
1907;18,467017;77,363621
1908;18,477635;77,395231
1909;18,476902;77,395689
1910;18,482006;77,395437
1911;18,475891;77,393765
1912;18,476833;77,387966
1913;18,466777;77,384041
1914;18,474548;77,386702
1915;18,489606;77,382706
1916;18,471092;77,422441
1917;18,480824;77,375704
1918;18,480157;77,404802
1919;18,523406;77,385145
1920;18,4878;77,385397
1921;18,458995;77,397249
1922;18,499241;77,393349
1923;18,490339;77,392661
1924;18,473585;77,397062
1925;18,479274;77,391829
1926;18,48079;77,388733
1927;18,478611;77,407335
1928;18,490441;77,370077
1929;18,488569;77,382782
1930;18,463936;77,397133
1931;18,479663;77,383169
1932;18,469985;77,387673
1933;18,47791;77,388235
1934;18,48746;77,393309
1935;18,488183;77,389977
1936;18,478137;77,394264
1937;18,483829;77,398446
1938;18,471793;77,380509
1939;18,480245;77,392763
1940;18,489098;77,388684
1941;18,47464;77,394274
1942;18,47612;77,395952
1943;18,478202;77,390253
1944;18,467397;77,387799
1945;18,483933;77,404136
1946;18,497565;77,394083
1947;18,472377;77,389449
1948;18,497449;77,402912
1949;18,465151;77,409515
1950;18,475014;77,383913
1951;18,479062;77,386284
1952;18,478301;77,397674
1953;18,47209;77,376773
1954;18,47639;77,384713
1955;18,494874;77,393463
1956;18,48731;77,391201
1957;18,475507;77,390526
1958;18,50184;77,402658
1959;18,481852;77,403356
1960;18,481534;77,386779
1961;18,472755;77,393737
1962;18,497987;77,365256
1963;18,476302;77,396345
1964;18,466686;77,39311
1965;18,459471;77,394928
1966;18,495622;77,392694
1967;18,472475;77,383294
1968;18,47821;77,395647
1969;18,486706;77,407382
1970;18,498306;77,39088
1971;18,493675;77,373604
1972;18,499267;77,391885
1973;18,479241;77,40204
1974;18,472831;77,390592
1975;18,49345;77,392176
1976;18,487232;77,382593
1977;18,478939;77,388372
1978;18,474037;77,384508
1979;18,47819;77,412052
1980;18,488484;77,407851
1981;18,485449;77,395017
1982;18,476733;77,396109
1983;18,484377;77,385669
1984;18,49237;77,37149
1985;18,481568;77,365377
1986;18,474201;77,394922
1987;18,48085;77,385532
1988;18,489126;77,391898
1989;18,50674;77,380005
1990;18,471102;77,374287
1991;18,489718;77,376981
1992;18,493317;77,376618
1993;18,478842;77,396205
1994;18,474372;77,387151
1995;18,489752;77,392728
1996;18,498049;77,39417
1997;18,4686;77,377462
1998;18,497401;77,383567
1999;18,48036;77,386776
2000;18,471324;77,376632
